quarter,courseId,title,dept_code,description,subject_area,obj_level,college,units,instruction_type1,online_course
20244,LING    595  ,LAB IN LING,LING ,Research and professional development activities in a collaborative lab set ting.,LING    ,G,L&S,2,LAB,FALSE
20244,LING    596  ,DIR READING & RES,LING ,Individual tutorial in any area of linguistics.,LING    ,G,L&S,NA,TUT,FALSE
20244,LING    597  ,IND STUDY M.A./PH.D,LING ,Instructor should be student's major professor or chair of the committee.,LING    ,G,L&S,NA,TUT,FALSE
20244,LING    598  ,M.A. RESEARCH,LING ,"Instructor normally should be chair of the student's thesis committee. Only for research underlying the thesis, writing the thesis.",LING    ,G,L&S,NA,TUT,FALSE
20244,LING    599  ,PH D DISS PREP,LING ,Ph.d dissertation research and preparation.,LING    ,G,L&S,NA,TUT,FALSE
20244,MARSC   595  ,SEM MARINE SCIENCE,MARSC,A series of lectures and seminars on diverse research topics in marine science.,MARSC   ,G,L&S,2,SEM,FALSE
20244,MARSC   596  ,DIRECTED READ RSRCH,MARSC,Individual tutorial. Hours and credit by arrangement with faculty.,MARSC   ,G,L&S,NA,TUT,FALSE
20244,MARSC   598  ,MS THESIS RES/PREP,MARSC,For research underlying the thesis and writing of the thesis.,MARSC   ,G,L&S,NA,TUT,FALSE
20244,MARSC   599  ,PH.D. DISS PREP,MARSC,For writing of the dissertation.,MARSC   ,G,L&S,NA,TUT,FALSE
20244,MATRL   100A ,STRUCT. & PROP. I,MATRL,"An introduction to materials in modern technology. The   internal structure of   materials and its underlying principles: bonding, spatial organization of atoms   and molecules, structural defects. Electricial, magnetic   and optical properties of   materials, and their relationship with structure.",MATRL   ,U,ENGR,3,LEC,FALSE
20244,MATRL   162A ,QUANTUM ELEC MATRLS,MATRL,"Electrons as particles and waves, Schrodinger's equation and illustrative solutions. Tunneling. Atomic structures, the exclusion principle and the periodic table. Bonds. Free electrons in metals, periodic potentials and energy   bands.",MATRL   ,U,ENGR,4,LEC,FALSE
20244,MATRL   185  ,MATERIALS IN ENGR,MATRL,"Introduces the student to the main families of materials and the principlesbehind their development, selection, and behavior. Discusses the generic properties of metals, ceramics, polymers, and composites more relevant   to structural applications. The relationship of properties to structure and   processing is emphasized in every case.",MATRL   ,U,ENGR,3,LEC,FALSE
20244,MATRL   200A ,THERMODY FOUND MAT,MATRL,"The microscopic statistical mechanical foundations of the macroscopic thermodynamics of materials, with applications to ideal and non-ideal gases,   electrons and phonons in solids, multicomponent solutions, phase equilibria in   single and multicomponent systems, and capillarity.",MATRL   ,G,ENGR,4,LEC,FALSE
20244,MATRL   200Q ,INTRO QUANTUM MECH,MATRL,"A primer course on quantum mechanics for materials incoming graduate studen ts who have had limited exposure to the subject. Topics include: The Schrod inger equation, wave functions, observables and operators; solutions to a p article in a box, harmonic oscillator and a free particle; the formalism of quantum mechanics, dirac notation; angular momentum, solutions to the hydr ogen atom; spin and two state systems; perturbation theory, composite syste ms, entanglement, Pauli exclusion principle.",MATRL   ,G,ENGR,3,LEC,FALSE
20244,MATRL   200S ,INTRO STRUC & PHASE,MATRL,"A primer course for incoming graduate students with non-MSE background. Bas ic concepts of structure and descriptors: crystalline and non-crystalline s olids, compounds, solid solutions. Structural imperfections: point defects, dislocations and strain fields, surfaces, interfaces. Defects in ionic cry stals. Thermodynamic underpinnings of phase diagrams: phase rule, chemical potential, equilibrium conditions, metastability. Unary systems. Fundamenta ls of binary systems, allotropes, invariant reactions, phase fractions and compositions, relationship with structure evolution. Maps for reacting syst ems, Ellingham diagrams, predominance diagrams. Introduction to ternary sys tems: liquidus surfaces and basic invariant reactions.",MATRL   ,G,ENGR,3,LEC,FALSE
20244,MATRL   205  ,WIDE-BAND GAP MATRL,MATRL,"Optical and electrical properties of wide and ultra-wide band gap semicondu ctors (Al,In,Ga) N, SiC, Ga2O3, diamond-based semiconductor materials. Theo ry and practical applications of wide-band materials in electronic and opto electronic devices. Materials growth techniques of MOCVD and MBE are discus sed in the particular context of WBG semiconductors. Applications of these materials in lasers, LEDs, high frequency transistors and power devices emp hasized.",MATRL   ,G,ENGR,3,LEC,FALSE
20244,MATRL   207  ,MECH OF MATERIALS,MATRL,"Matrices and tensors, stress and deformation, compatibility   and equilibrium conditions, constitutive equations, and   boundary conditions, applications in elasticity, plasticity   and fracture.",MATRL   ,G,ENGR,3,LEC,FALSE
20244,MATRL   209A ,CRYSTALOG DIFFR FUN,MATRL,"Diffraction theory: fourier transformation, schrodinger equation, Maxwell's equations, kinematical theory, Fresnel diffraction, Fraunhofer diffraction, scattering of x-rays, electrons and neutrons by isolated atoms and   assemblies of atoms, pair correlation and radial distribution functions. Basic   symmetry operations, point groups, space groups.",MATRL   ,G,ENGR,3,LEC,FALSE
20244,MATRL   215A ,SEMICOND DEVICE,MATRL,Intensive theoretical and laboratory instruction in solid-state device and integrated circuit fabrication. Topics include 1) semiconductor material properties and characterization; 2) phase diagrams; 3) diffusion; 4) thermal   oxidation; 5) vacuum processes; 6) thin-film deposition; 7) scanning electron   microscopy. Both gallium arsenide and silicon technologies are presented.,MATRL   ,G,ENGR,4,LEC,FALSE
20244,MATRL   222A ,COLLOIDS & INTRF I,MATRL,"Introduction to the various intermolecular interactions in   solutions and in   colloidal systems: Van der Waals, electrostatic,   hydrophobic, solvation, H-  bonding. Introduction to colloidal systems.",MATRL   ,G,ENGR,3,LEC,FALSE
20244,MATRL   226  ,SYMM & TENSR PROP,MATRL,"Description of the principles of crystal symmetry,   functional materials, and   their properties, including dielectrics, piezoelectrics,   and magnetic and   transport phenomena. Fundamental concepts, tensorial and mathematical   description of functional behavior.",MATRL   ,G,ENGR,3,LEC,FALSE
20244,MATRL   241  ,STRUCT INORG CHEM,MATRL,"The use of x-ray and neutron scattering to characterize   solid state materials.   Subjects include the crystal unit cell, space groups, structure determination   and refinement. It is recommended that the student have   an   elementary   introduction to vectors, matrices and fourier series.",MATRL   ,G,ENGR,3,LEC,FALSE
20244,MATRL   253  ,LIQ CRYSTAL MATRL,MATRL,Thermotropic and lyotropic liquid crystals (LC's).   Classification and phasetransitions. LC's in display technology. Laboratory   experimentation using   x-ray diffraction and polarized optical microscopy to characterize LC phases.,MATRL   ,G,ENGR,4,LEC,FALSE
20244,MATRL   261  ,COMPOSITE MATERIALS,MATRL,Stress and strain relations in composites. Residual stresses. The fracture resistance of organic and inorganic matrix composites. Statistical aspects of   fiber failure. Composite laminates and delamination cracks. Cumulative damage   concepts. Interface properties. Design criteria.,MATRL   ,G,ENGR,3,LEC,FALSE
20244,MATRL   268A ,SEMICOND. LASERS I,MATRL,"Review of semiconductor physics, growth technology, and   materials properties; double-heterostructure and quantum-well laser   structures; carrier   and photon rate equations; light vs. current   characteristics; scattering and   transmission matrices; compound cavity, distributed bragg reflector, and   distributed feedback lasers.",MATRL   ,G,ENGR,4,LEC,FALSE
20244,MATRL   271A ,SYN & PROP OF MACRO,MATRL,"Basics of preparation of polymer and macromolecular   assemblies, and   cha racterizaton of large molecules and assemblies.   Discussion of chemical structure, bonding, and reactivity.",MATRL   ,G,ENGR,3,LEC,FALSE
20244,MATRL   280A ,SYN/ELEC STRUC,MATRL,Synthetic routes to conjugated polymers. Band structure and electronic properties. Effects of molecular structure. Processing methods for organic optoelectronic devices. Influence of processing on electronic properties.,MATRL   ,G,ENGR,3,LEC,FALSE
20244,MATRL   286N ,FUNCT INORG OXIDES,MATRL,"Intended to give a broad overview of the properties, chemistry and applicat ions of functional inorganic oxides. The course is organized according to s tructure types (rocksalts, fluorites, rutiles, spinels, corundums, garnets, perovskites, zeolites, etc.) picking up important themes and properties wi thin each group.",MATRL   ,G,ENGR,3,LEC,FALSE
20244,MATRL   289O ,ADDTIV MANUFACT,MATRL,"Additive manufacturing (AM) encompasses processing techniques that fabricate three-dimensional objects from computer-generated designs through sequential material deposition. This course will provide an overview of current additive manufacturing processes, with an emphasis on material evolution during processing. We will discuss process limitations and challenges, as well as process selection considerations. Additionally, we will review current state-of-the-art in process development, applied AM research, and materials development for AM.",MATRL   ,G,ENGR,3,LEC,FALSE
20244,MATRL   289P ,ALLOY SYS & DESIGN,MATRL,"Overview of major principles to be considered in the design of metallic systems, including thermodynamics, kinetics, physical and mechanical properties, processing approaches and environmental considerations. The structure, properties, properties and applications of major metallic systems will be addressed. Systems to be considered include light alloys, refractory metals, nickel and cobalt alloys, platinum group metals, copper and ferrous alloys. New tools to guide design of emerging systems will be covered.",MATRL   ,G,ENGR,3,LEC,FALSE
20244,MATRL   290  ,RESRCH GRP STUDIES,MATRL,In this course students or instructors present recently published papers and/or results relevant to their own research.,MATRL   ,G,ENGR,NA,SEM,FALSE
20244,MATRL   493  ,INTERNSHIP INDUSTRY,MATRL,"Special projects for selected students. Offered in conjunction with the engineering practice in selected industrial and research firms, under direct faculty supervision.",MATRL   ,G,ENGR,NA,FLD,FALSE
20244,MATRL   501  ,TEACH ASSIST PRACT,MATRL,"Practical experience in the various activities associated with teaching including: lecturing, supervision of laboratories and discussion sections, preparation, and grading of homework and exams.",MATRL   ,G,ENGR,NA,SEM,FALSE
20244,MATRL   596  ,READING & RESEARCH,MATRL,Individual tutorial. Instructor usually student's major professor. A written proposal for each tutorial must be approved by the department chair.,MATRL   ,G,ENGR,NA,TUT,FALSE
20244,MATRL   598  ,MS THESIS RSCH-PREP,MATRL,For research underlying the thesis and writing of the thesis.,MATRL   ,G,ENGR,NA,TUT,FALSE
20244,MATRL   599  ,PH D DISS PREP,MATRL,Research and preparation of the dissertation.,MATRL   ,G,ENGR,NA,TUT,FALSE
20244,MATH      2A ,CALC W/ ALG & TRIG,MATH ,"Math 3A with precalculus: A function approach integrating algebra, trigonom etry, and differential calculus. Topics include: one-on-one and onto functi ons; inverse functions; properties and graphs of polynomial, rational, expo nential, and logarithmic functions; properties and graphs of trigonometric functions; analytic geometry; functions and limits; derivatives; techniques and applications of differentiation; introduction to integration; logarith mic and trigonometric functions.",MATH    ,U,L&S,5,LEC,FALSE
